#{"t_start": 1750102898.065311, "env_id": "None"}
r,l,t
-0.921457,70,21303.314702
-0.621595,79,21321.561756
-0.614143,3,21324.576348
-0.505625,57,21338.431928
-0.710415,72,21355.309772
-0.55882,3,21358.297461
-0.524132,149,21390.713069
-0.804252,72,21407.748395
-0.724688,143,21543.036229
0.725376,214,21588.425863
0.653076,1,21591.001318
0.972927,185,21630.646737
0.652221,1,21633.226583
-0.517567,28,21641.270622
-0.733979,117,21667.163456
-0.554962,7,21670.94177
-0.582225,64,21686.187214
-0.581535,20,21692.574342
-0.565891,171,21729.35303
-0.897839,110,21753.771356
0.847809,189,21794.181157
-0.870571,134,21823.690576
0.75381,175,21861.351718
-0.895343,140,21891.984229
0.745423,183,21931.275445
0.651635,1,21933.861197
0.915384,213,21979.308322
0.653869,1,21981.896725
-0.505193,7,21985.710332
-0.520404,3,21988.699803
-0.508494,4,21991.869812
-0.531071,38,22001.865545
-0.506923,84,22027.88524
-0.744755,53,22040.909452
-0.684139,140,22071.475137
-0.766347,98,22093.595598
-0.625723,3,22096.588905
-0.509435,13,22101.590011
-0.53001,4,22104.79228
-0.591958,59,22119.08177
-0.513983,52,22131.889824
-0.628752,4,22135.05613
1.000364,168,22171.209037
0.650727,1,22173.789965
0.99905,172,22210.948453
-0.851491,4,22214.143714
0.984677,176,22252.018335
0.651194,1,22254.602283
-0.527095,36,22264.218748
-0.553368,36,22273.84523
-0.595284,30,22282.277351
-0.558137,30,22290.70896
-0.567717,41,22301.366344
-0.645636,143,22332.733979
-0.7264,154,22366.331735
-0.81362,145,22397.942291
-0.773066,3,22400.983259
1.029523,156,22434.743346
0.632904,182,22473.864933
0.651401,1,22476.446792
1.047525,147,22508.593938
0.652491,1,22511.179123
-0.474222,101,22533.981372
-0.741288,3,22536.980098
1.04284,148,22569.118273
0.650775,1,22571.704458
-0.50508,3,22574.690779
0.842813,248,22626.96802
0.666527,165,22662.536008
0.651891,1,22665.103259
-0.601122,79,22798.071924
0.965503,159,22832.496911
0.651208,1,22835.08834
-0.505331,4,22838.293448
-0.514654,3,22841.27943
-0.572503,135,22870.802731
0.760244,191,22911.755314
-0.891647,129,22940.2263
-0.724436,27,22948.108079
-0.59838,87,22968.120445
-0.679983,82,22987.030527
-0.682966,72,23003.902345
-0.596454,101,23026.587275
0.841432,159,23060.934931
0.651783,1,23063.509124
-0.588813,101,23086.251783
-0.69686,43,23100.69433
0.93126,204,23144.214196
-0.852833,3,23147.271219
-0.529578,40,23157.674404
-0.569444,24,23164.883019
-0.603386,93,23185.979622
-0.635417,3,23188.946899
-0.512861,101,23211.650904
-0.706396,119,23237.956448
-0.73614,4,23241.184324
-0.667367,167,23277.213981
-0.443285,141,23307.940039
-0.643123,70,23324.387228
-0.681871,117,23350.38475
-0.573666,12,23355.197304
-0.570776,72,23372.017198
-0.611011,85,23397.868192
-0.657431,36,23407.471848
-0.574012,9,23411.659417
-0.536301,28,23419.671155
0.987158,158,23453.874736
0.650536,1,23456.467736
1.039233,152,23489.457384
-0.855564,40,23499.881045
-0.592471,13,23504.863139
-0.532535,40,23515.282673
-0.710459,128,23543.412842
-0.615254,93,23564.475373
-0.682435,9,23568.649552
-0.519035,136,23598.388192
-0.778409,11,23603.055075
-0.525926,48,23615.131744
0.856125,197,23657.297698
-0.851215,3,23660.394676
-0.510236,3,23663.408249
-0.530807,141,23694.24025
-0.764862,8,23698.320976
-0.526268,36,23707.938762
-0.706768,77,23725.845281
-0.532547,12,23730.652354
0.962778,188,23770.783251
0.651633,1,23773.370247
1.024746,159,23807.795107
-0.853674,66,23823.482983
-0.763521,136,23853.260441
0.850419,177,23891.235307
0.652032,1,23893.810309
-0.574095,61,23908.493282
-0.610664,97,23930.383471
-0.642832,12,23935.200266
-0.52589,3,23938.201913
-0.539496,80,23956.708155
-0.63556,3,23959.763165
-0.507056,12,23964.544107
-0.576567,43,23975.558224
-0.541139,6,24028.208573
-0.522342,46,24061.113421
-0.605744,30,24069.561478
-0.616954,143,24100.8697
-0.717075,4,24104.069714
-0.507637,60,24118.642552
-0.624643,95,24140.203161
0.758425,197,24182.283614
0.650234,1,24184.890438
-0.681529,95,24206.417415
-0.544617,15,24211.815473
-0.833213,162,24250.314755
-0.539798,26,24257.943181
-0.688412,153,24291.071067
-0.637024,89,24311.453576
0.733413,225,24359.241376
0.690712,155,24392.878897
-0.996667,116,24418.618207
-0.679374,136,24448.30897
0.746668,208,24492.551949
-0.85197,3,24495.628449
-0.555392,44,24506.854955
-0.634742,72,24523.78761
-0.556365,10,24528.20702
0.983775,171,24564.946685
0.650916,1,24567.524555
-0.540349,88,24587.66291
-0.667568,60,24602.119657
0.938911,153,24635.283218
0.65151,1,24637.86564
-0.512432,6,24641.435232
-0.557815,103,24664.498902
-0.692549,69,24680.835031
-0.601696,3,24683.833317
-0.508828,4,24687.035913
-0.527767,50,24699.542141
0.9749,141,24730.366196
0.652193,1,24732.953408
1.034731,154,24766.363423
-0.96071,93,24793.106488
-0.59269,156,24827.018232
-0.865671,153,24860.381209
-0.746855,4,24863.624665
-0.513168,3,24866.621943
-0.518652,37,24876.473264
-0.576896,24,24883.665642
-0.576269,34,24892.86931
-0.539126,6,24896.459514
-0.542113,24,24903.651237
0.920045,207,24947.761212
0.651009,1,24950.359084
-0.505904,3,24953.356749
-0.527755,34,24962.623136
-0.572057,89,24982.998164
-0.699006,70,25028.477152
-0.607911,10,25032.847247
-0.521942,143,25063.98906
-0.840132,118,25090.084518
-0.689273,3,25093.110825
1.001192,170,25129.719322
0.65105,1,25132.301683
-0.507342,53,25145.386417
-0.630326,55,25158.933524
-0.588418,3,25161.962792
-0.756474,199,25204.455235
-0.738748,98,25226.583294
