#{"t_start": 1749641647.6309931, "env_id": "None"}
r,l,t
0.963451,164,16315.932007
0.701771,1,16316.998844
-1.004441,4,16318.677431
-1.010586,5,16320.529432
0.971733,157,16353.284729
0.701374,1,16354.343509
-1.008191,24,16360.104483
-1.057083,99,16381.184242
0.765902,173,16417.347458
0.703049,1,16418.431735
-1.007946,23,16423.977088
-0.099936,126,16450.563322
-0.263228,36,16458.719054
-0.083269,39,16467.585104
-1.005076,3,16469.02555
-1.00733,24,16474.7883
-1.048348,102,16496.459109
0.758739,170,16531.8502
0.699961,1,16532.926374
-1.005105,4,16534.590506
-1.057268,155,16567.030005
-1.279414,38,16575.585072
-1.105202,145,16605.90824
-1.261094,36,16614.158186
-0.122349,164,16648.306025
-0.367086,40,16657.345507
-0.056924,41,16666.493255
-0.202788,100,16687.764471
0.968185,163,16721.685965
0.700108,1,16722.767365
-1.011072,24,16728.456568
-1.0685,150,16759.861243
-1.292152,33,16767.412083
-1.073332,105,16789.565835
-1.217828,17,16794.0158
-1.024454,101,16815.338279
-1.219475,24,16821.153592
-1.049955,41,16830.343614
-1.079391,54,16842.196156
-1.091151,10,16845.07009
-1.044048,49,16855.865973
-0.124303,23,16861.361716
-1.014918,11,16864.421714
-1.081263,173,16900.309909
-1.286831,30,16907.28414
-1.08937,107,16929.852363
-1.187851,5,16931.859297
-1.024807,105,16954.047177
0.744254,179,16991.419227
0.699252,1,16992.478218
-1.009669,21,16997.603714
-1.038263,3,16999.071305
-1.008468,5,17000.936255
-1.015136,75,17017.082132
-0.189283,21,17022.166771
-0.044125,21,17027.375763
-1.000625,32,17034.770509
-1.093006,106,17057.174177
-1.194842,104,17079.181043
-1.218979,31,17086.324692
-1.068244,105,17108.509969
-1.211335,20,17113.484069
-1.062594,46,17123.695105
0.862256,188,17162.707335
-1.32856,20,17167.719153
-1.026217,32,17175.105519
-1.059793,74,17191.021394
-1.183038,48,17201.593131
-1.100136,56,17213.776605
-1.188637,205,17256.247603
-1.311439,10,17259.165876
0.910428,189,17298.514365
0.961951,1,17299.571095
0.772915,114,17395.895502
-1.023818,43,17405.519394
-1.089763,104,17427.553333
0.777482,165,17462.03814
0.699597,1,17463.087196
-1.008752,27,17469.444086
-0.108676,129,17496.477225
-0.257779,39,17505.263704
-1.085355,34,17513.039849
-0.100356,55,17525.166371
-1.019164,37,17533.55934
-1.082831,77,17550.069192
-1.158337,36,17558.269949
-1.065989,55,17570.333531
0.847098,170,17605.82242
0.702943,1,17606.890578
0.958811,170,17642.488139
-1.311844,6,17644.668819
-0.054024,27,17650.950523
0.875715,210,17694.718394
0.701732,1,17695.800062
-1.008671,42,17705.267935
-1.084637,32,17712.665433
-1.080273,104,17734.725814
0.745498,180,17772.325824
0.700009,1,17773.380138
0.921065,187,17812.275485
0.701272,1,17813.32126
-1.006496,21,17818.485938
-1.050567,40,17827.475916
-1.135256,58,17840.149061
-1.080516,107,17862.709196
-1.274432,137,17891.40771
-0.279316,42,17900.748859
-1.045756,157,17933.56455
-1.285396,38,17942.170635
-1.095832,105,17964.317103
-1.193422,17,17968.720636
-1.029048,3,17970.180553
-1.016225,94,17990.115354
-1.195173,29,17996.874811
-1.074926,41,18006.054971
-0.126147,171,18041.64873
-1.303863,13,18045.22344
-1.010518,8,18047.690026
-1.040893,23,18053.248045
-1.050026,125,18079.426336
0.715166,184,18117.597252
0.701267,1,18118.65956
0.968,164,18152.760514
0.701142,1,18153.804456
-1.006524,25,18159.70417
-1.076783,52,18171.143369
-1.114794,118,18195.946124
0.745418,177,18232.872723
-0.355035,30,18239.762818
-1.018389,35,18247.70602
-1.061415,5,18249.608075
-1.016925,97,18270.166497
-1.199934,6,18272.241548
-1.019896,55,18284.283267
-1.104929,54,18296.143753
-1.157693,127,18322.84392
-1.244611,150,18354.30624
-1.270479,37,18362.79108
-1.093799,143,18392.72763
-1.271231,36,18401.058079
-1.095951,150,18432.370142
-1.296183,14,18436.191762
-0.074572,39,18444.94232
-1.035066,13,18448.558276
-0.985679,27,18454.87719
-0.106793,39,18463.662894
-1.053501,43,18473.239672
0.960365,15,18578.147415
0.969522,164,18612.352698
0.700702,1,18613.407688
-1.019356,36,18621.597827
-1.076695,86,18639.91831
-1.181731,36,18648.125802
-1.088486,50,18659.080292
-0.146707,40,18668.055134
-1.001805,5,18670.007037
-1.012896,142,18699.651872
-0.444591,85,18717.919163
-1.007705,3,18719.395629
0.955508,171,18755.127963
0.701114,1,18756.208572
-1.004141,76,18772.598322
-1.170825,49,18783.443184
0.886456,164,18817.744596
0.700394,1,18818.828226
0.947957,174,18855.180889
0.701522,1,18856.226538
-1.003557,25,18862.142343
-1.065386,107,18884.772511
0.741888,178,18922.035627
0.701979,1,18923.09309
0.964899,166,18957.711207
0.701041,1,18958.761776
-1.004222,24,18964.519137
-1.063238,102,18986.145654
-1.217584,61,18999.35385
0.861814,168,19034.399573
0.702776,1,19035.456471
-1.00866,24,19041.210321
-1.043996,99,19062.223439
-1.223513,159,19095.508625
-1.323014,21,19100.581469
-1.073,72,19116.132547
-0.131063,21,19121.261487
-1.008263,38,19129.899002
-1.074422,13,19133.442748
-1.034529,41,19142.636975
-1.081806,4,19144.371097
-1.01527,30,19151.357274
0.862807,188,19190.578346
0.701659,1,19191.649241
-1.003864,4,19193.3095
0.968944,160,19226.900344
0.701412,1,19227.962037
-1.005526,8,19230.463688
0.96268,159,19263.822949
0.702674,1,19264.915899
-1.013373,28,19271.493551
-1.047812,26,19277.635377
-1.056225,27,19283.987304
0.917901,162,19317.940136
0.700716,1,19319.002774
-1.019039,110,19342.376147
0.759916,165,19377.008406
0.702717,1,19378.0885
-1.029431,51,19389.369493
-1.0907,82,19406.99982
-1.168553,26,19413.160915
-0.079418,21,19418.246296
-1.00853,30,19425.374823
0.933456,154,19457.725877
0.702048,1,19458.902892
-1.007134,24,19464.707126
-1.056888,76,19481.112396
-1.151151,5,19482.992988
-1.010524,16,19487.156651
0.923753,173,19523.370997
0.6995,1,19524.442218
-1.004353,3,19525.919803
0.950993,170,19561.574733
0.702294,1,19562.643698
-1.00508,4,19564.316245
-1.022116,38,19572.966203
-1.069409,3,19574.423789
-1.01013,24,19580.235153
-1.064832,99,19601.364431
0.766579,172,19637.420972
0.702331,1,19638.479842
-1.005776,24,19644.275842
-1.096767,54,19656.146286
-1.18901,67,19754.972231
0.940905,176,19791.808823
-1.310641,26,19798.062996
-1.075368,116,19822.618713
-1.254872,147,19853.469708
-1.249893,32,19860.835151
-1.120015,165,19895.388398
-1.287899,78,19912.257114
-0.198713,128,19939.158599
-0.265612,36,19947.414884
-0.082939,40,19956.385211
-0.09902,51,19967.700398
-0.086695,40,19976.782831
-0.068943,35,19984.75208
-0.076981,37,19993.203179
-0.067787,41,20002.346437
-0.113795,60,20015.49654
-1.033798,11,20018.622868
-1.019155,38,20027.273646
-0.117924,164,20061.525922
-0.481795,106,20084.137359
-1.00755,29,20090.952269
-1.074756,145,20121.513982
-1.281529,35,20129.561698
0.851742,191,20169.378955
0.700772,1,20170.477604
-1.021769,44,20180.332235
-1.073041,95,20200.567046
-1.215221,69,20215.4805
-1.13601,54,20227.380297
-1.094442,4,20229.041499
-0.053615,21,20234.23605
-1.014529,44,20244.072329
-1.077873,3,20245.54641
-1.012085,129,20272.540485
-1.28279,53,20284.186878
-1.089886,100,20305.336603
-1.203842,8,20307.837108
-1.035125,150,20339.093757
-1.283863,33,20346.634768
-1.086038,108,20369.45131
-1.203273,24,20375.288407
-0.077968,23,20380.752289
-0.047846,21,20385.928463
-1.022101,101,20407.304516
0.769052,172,20443.271284
0.701395,1,20444.342731
-1.01613,31,20451.51279
-1.070215,43,20461.133482
-1.076835,133,20489.160872
-1.280075,47,20499.630754
-1.106042,93,20519.48115
-1.17642,28,20526.160216
-1.067976,103,20548.021542
-1.192424,8,20550.566627
-1.044051,163,20584.691236
-1.304524,25,20590.771479
-1.063044,108,20613.627995
0.760711,172,20649.655865
0.701264,1,20650.720406
0.948139,174,20686.964838
0.70158,1,20688.018557
-1.004976,3,20689.472337
-1.009022,4,20691.134162
0.945488,172,20727.011507
0.701366,1,20728.065394
0.943335,176,20764.734351
0.701417,1,20765.788175
0.942107,177,20802.500601
0.701864,1,20803.556695
-1.014811,26,20809.665605
-1.094513,49,20820.415744
-0.096413,24,20826.13011
-1.005392,30,20833.040145
-0.213712,82,20916.950115
-0.073131,35,20924.877973
-1.029847,40,20933.855389
-0.101608,21,20938.974837
-1.014815,38,20947.539312
-1.087013,103,20969.26699
-1.248485,157,21002.159329
-1.267486,36,21010.478237
-1.098746,106,21032.869666
-1.193331,60,21045.885119
-1.117542,65,21059.985195
-1.139009,10,21062.852954
-1.026416,83,21080.558035
-1.169025,30,21087.503582
-1.06972,53,21099.150539
0.884157,164,21133.360572
0.700461,1,21134.430129
-1.010775,60,21147.503412
-1.179546,182,21185.361346
0.715089,1,21186.408011
0.942228,177,21223.232004
0.701654,1,21224.298075
-1.019256,103,21246.07454
-1.199715,32,21253.548712
-1.066445,3,21255.057321
-1.023632,97,21275.613347
0.796402,161,21309.217785
0.701427,1,21310.285522
-1.001724,29,21317.066449
-1.070706,32,21324.453898
-1.062578,26,21330.58466
-1.07549,111,21353.996946
-1.208846,141,21383.588978
-1.287174,44,21393.384934
-1.093913,87,21411.93188
-1.165596,31,21419.142373
-0.100749,23,21424.638598
-1.003716,31,21431.800915
-1.070113,5,21433.806523
-1.010352,5,21435.687069
-1.014241,4,21437.41304
-1.016973,32,21444.768765
-1.087708,141,21474.285139
-1.261855,38,21482.920831
-1.113329,150,21514.323909
0.638554,201,21556.200556
-1.357025,125,21582.479388
0.763246,169,21617.634393
0.701399,1,21618.712443
-1.004929,17,21622.988267
0.905884,178,21659.938574
0.701392,1,21660.981236
-1.012036,36,21669.138479
0.863522,184,21707.336289
0.70209,1,21708.408706
-1.006846,21,21713.534069
-1.041916,5,21715.400035
-1.022569,42,21724.737747
-1.102381,109,21747.645516
0.728075,187,21786.435207
0.702763,1,21787.510651
-1.008338,61,21800.789211
-1.129011,13,21804.274571
0.902565,188,21843.44081
0.70154,1,21844.525848
-1.008794,36,21852.676275
-1.085444,9,21855.379262
-1.037432,21,21860.513569
-0.064967,30,21867.457427
-1.012453,5,21869.327771
-1.020889,40,21878.305869
-1.066459,3,21879.760278
-1.014433,30,21886.737762
-1.060996,24,21892.504342
-1.069602,100,21913.710373
0.74387,186,21952.534916
0.70252,1,21953.620577
-1.343798,242,22090.700954
0.775725,189,22129.926042
0.700112,1,22130.972988
-1.004694,3,22132.433383
-1.010087,26,22138.544518
-1.075705,55,22150.512662
-1.099246,38,22159.041866
-1.079695,104,22180.934864
-1.219066,82,22198.50908
-1.164085,101,22219.781159
-1.212636,97,22240.449069
-1.180929,6,22242.537197
-1.009418,28,22249.17253
-1.080607,103,22270.892133
-1.189677,7,22273.195047
-1.037705,145,22303.526848
-1.266343,37,22311.8773
-1.095118,93,22331.600938
-1.185265,29,22338.301051
-1.047614,9,22341.059216
-1.029394,69,22355.925239
-1.146119,32,22363.299193
-1.067132,112,22387.027972
-1.239876,115,22411.29989
-1.206472,56,22423.565211
-1.148687,172,22459.421733
0.614792,194,22499.819201
0.699685,1,22500.893781
-1.005778,3,22502.379619
0.952392,170,22537.754671
0.702042,1,22538.830517
-1.012641,59,22551.693754
-1.164133,122,22577.460169
0.752924,177,22614.339614
0.701862,1,22615.385858
-1.011399,98,22636.138424
-1.218822,75,22652.215414
-1.131857,64,22666.013056
-1.176717,74,22681.813688
-1.116572,103,22703.600196
0.769283,171,22739.423634
0.70103,1,22740.487226
-1.019109,67,22755.028483
-1.147215,94,22775.044072
-1.199929,61,22788.331079
-1.101047,32,22795.739676
0.908297,167,22830.762243
0.702614,1,22831.828677
-1.013614,30,22838.820336
-1.066631,43,22848.42775
-1.068592,62,22861.984138
-1.153867,52,22873.445663
-1.088057,3,22874.908371
-1.040667,105,22897.162434
-1.192152,58,22909.856114
-1.159479,126,22936.286042
-1.206405,83,22954.085591
-1.18535,42,22963.513858
-0.100309,21,22968.611382
-1.006044,35,22976.599204
-1.07233,3,22978.087482
-1.008521,51,22989.338893
-1.132377,152,23021.154796
-1.316693,23,23026.711371
-0.073872,37,23035.067969
-1.01683,5,23037.028176
0.949391,171,23072.781678
0.70232,1,23073.856541
-1.005694,24,23079.624396
-1.070401,103,23101.561682
0.740225,185,23140.221003
0.702103,1,23141.282456
-0.154982,77,23213.360246
-1.003964,3,23214.834575
-1.009957,6,23216.958517
-1.01369,117,23241.766067
-1.258437,62,23255.384259
0.847184,173,23291.532527
0.700794,1,23292.599973
0.925736,185,23331.297854
0.700391,1,23332.376096
0.875361,211,23376.319089
0.699779,1,23377.408775
-1.005592,3,23378.87339
-1.009464,5,23380.760624
-1.014225,28,23387.321696
-1.067222,104,23409.44539
-1.248644,158,23442.549708
-1.278176,36,23450.72252
-1.091802,113,23474.576892
0.763299,168,23509.792222
0.699875,1,23510.858039
0.931495,183,23549.104073
0.700739,1,23550.163295
0.971291,162,23584.151365
0.703296,1,23585.221819
-1.005452,29,23592.009324
-1.083139,148,23623.077196
-1.333595,33,23630.6286
-0.111158,118,23655.507641
-0.207374,42,23665.021271
-0.076424,35,23673.095122
-0.059023,36,23681.211708
-0.085389,38,23689.877845
-1.000005,23,23695.432208
-1.073491,55,23707.482885
-1.093817,3,23708.979347
-1.024002,43,23718.599115
-1.081959,53,23730.265506
0.864378,167,23764.937401
0.702159,1,23765.982662
0.96198,167,23800.632904
0.699899,1,23801.674445
-1.006895,31,23808.834173
-1.079153,103,23830.566134
0.764813,172,23866.469112
0.700183,1,23867.523834
-1.008326,25,23873.464705
-1.04916,3,23874.947243
-1.039008,98,23895.805821
-1.173894,128,23922.778675
0.720133,162,23956.62726
0.701977,1,23957.663641
0.957071,170,23993.159545
0.69994,1,23994.213545
-1.006241,27,24000.532084
-1.072721,61,24013.76169
-1.135825,103,24035.506136
-1.205877,60,24048.527068
-1.105438,57,24060.975521
-1.10931,80,24078.0683
-1.176114,49,24088.847769
-1.126983,122,24114.471367
-1.224179,121,24140.018255
-0.282803,131,24167.494277
-1.321681,61,24180.766819
-1.021562,53,24192.326465
-1.14318,59,24205.178612
-1.064892,3,24206.649006
-1.011719,96,24227.021298
0.742827,183,24265.156537
0.700934,1,24266.231142
-1.005369,9,24268.938226
-1.245557,140,24357.940363
-1.077221,112,24381.634028
-1.236429,151,24413.118533
-1.286349,38,24421.623434
-1.08736,107,24444.244988
-1.203873,137,24472.977932
-1.273201,21,24478.263269
-0.09584,33,24485.959807
-1.007628,5,24487.835137
-1.026353,47,24498.306266
-1.099505,43,24507.96441
0.87075,177,24544.950125
0.701368,1,24546.003497
0.955457,171,24581.768424
0.700457,1,24582.837365
-1.005853,26,24588.980749
-1.073127,102,24610.527373
-1.232336,170,24645.921432
-1.307759,28,24652.512568
-1.061085,104,24674.488096
0.742138,178,24711.532539
0.701586,1,24712.604061
0.943782,177,24749.388132
0.700548,1,24750.431679
-1.020289,130,24777.779384
0.694109,180,24815.212971
0.70037,1,24816.281373
0.966489,165,24850.64274
0.70254,1,24851.727033
-1.00488,3,24853.190616
-1.020086,66,24867.491295
-1.131887,14,24871.196522
-1.071963,91,24890.578212
-1.161979,34,24898.361079
-1.065861,41,24907.599133
-1.070461,50,24918.70928
0.857466,178,24955.817054
0.701591,1,24956.906823
-1.005352,3,24958.343946
-1.021761,51,24969.67063
-1.092063,3,24971.155856
-1.031525,107,24993.823281
-1.202002,26,25000.031168
-1.070873,41,25009.151112
-1.07634,53,25020.784742
-1.098249,54,25032.604636
0.856145,171,25068.35835
0.702231,1,25069.430517
0.952806,172,25105.577548
0.701088,1,25106.665438
-1.016404,66,25121.11841
0.803378,188,25160.645885
0.700648,1,25161.725806
0.892177,202,25203.918403
0.701444,1,25204.98621
-1.05286,67,25219.51287
-1.0881,29,25226.288796
-1.060899,70,25241.529074
-1.164278,104,25263.599087
0.776969,166,25298.469104
0.702453,1,25299.546384
-1.007198,12,25302.831793
-1.064918,114,25326.892381
0.77611,168,25362.070235
-1.3173,31,25369.262437
-1.065999,16,25373.392514
-0.05192,21,25378.574481
0.960702,165,25413.146813
0.701191,1,25414.225638
-1.007297,27,25420.606585
-1.054669,3,25422.082684
-1.091609,126,25500.016398
-1.188444,49,25510.8994
0.868874,172,25546.778445
0.701996,1,25547.892276
-0.087122,180,25585.379449
-0.362829,48,25595.976613
-0.173696,83,25613.702243
-1.004364,3,25615.194536
-1.02522,44,25624.976631
-1.101475,153,25656.952043
-1.312379,18,25661.471236
0.968319,165,25695.723732
0.702248,1,25696.767703
-1.010306,62,25710.258044
-1.134662,148,25741.142302
-1.293255,17,25745.422229
-1.034411,35,25753.349684
-1.082746,53,25765.049598
-1.150412,131,25792.41363
-1.20538,4,25794.174868
-1.019598,40,25803.160265
-1.0954,143,25833.006758
-1.276934,37,25841.469823
-1.064116,18,25846.021867
-1.040374,36,25854.258543
-1.104916,151,25885.802494
-0.354059,44,25895.564085
-0.062427,33,25903.214487
-1.020297,7,25905.479837
-1.02095,141,25935.015243
-1.273239,40,25944.044629
0.829213,196,25984.928428
0.701828,1,25985.994432
-1.009196,81,26003.387197
-0.23674,41,26012.592214
-0.071605,39,26021.332732
-0.049723,21,26026.432308
-1.00519,30,26033.382818
-1.054321,9,26036.046713
-1.038496,80,26053.222187
-1.158534,27,26059.589371
-0.084038,29,26066.447266
-0.058514,21,26071.518306
-1.045424,120,26096.781476
-1.241719,38,26105.456734
-1.063883,36,26113.65505
-1.042169,3,26115.104167
-1.013662,42,26124.544465
-1.124237,96,26144.89007
-0.184998,21,26149.980045
-1.008823,99,26170.936879
0.754437,176,26207.513159
0.646774,175,26243.871783
0.696565,1,26244.905972
-1.012944,27,26251.257209
-1.047129,3,26252.705745
-1.027305,47,26263.152653
-1.081334,3,26264.594582
-1.017853,97,26285.22174
0.753182,181,26323.031214
0.700199,1,26324.147691
-1.009839,43,26333.815992
-1.087362,27,26340.220309
-1.066457,50,26351.273255
-1.120749,112,26374.934261
-1.220156,91,26394.374086
-1.17765,40,26403.427585
-0.102123,21,26408.591537
-1.010196,36,26416.779554
-1.067745,7,26419.067714
-1.027482,85,26437.234785
-0.25033,50,26448.223424
-0.07915,41,26457.389007
-0.115713,54,26469.356248
-1.028946,28,26476.030501
-1.038893,24,26481.768799
-1.053571,99,26502.755205
-1.211644,129,26529.759092
-1.249517,75,26545.848849
-1.351622,196,26655.493807
0.7784,165,26689.657741
0.702143,1,26690.698745
0.920679,188,26729.328348
0.700779,1,26761.55476
-1.009228,94,26781.281916
-1.248843,115,26844.486431
-0.226627,32,26887.838007
-1.009397,68,26902.345699
-1.146621,37,26948.81118
0.810529,211,26992.06698
0.699939,1,27001.562065
-1.005697,41,27010.663298
-1.097932,73,27026.158337
-1.167731,93,27080.091619
-1.163294,26,27126.581372
-1.049359,33,27134.085423
-0.122058,68,27195.039244
-1.153777,57,27252.839179
-1.06924,36,27260.912382
-1.065631,95,27320.465529
-1.17551,27,27366.788729
-1.053528,67,27381.101328
-1.142006,38,27428.976221
-1.083047,12,27432.240332
-0.082237,36,27440.319954
-0.073074,33,27487.972259
-1.014689,15,27491.816601
-1.235611,128,27518.316123
-1.080299,41,27549.601618
-0.095399,76,27565.698896
-1.195882,115,27624.467596
-1.135229,34,27668.19683
-1.062666,37,27676.457541
-1.084458,46,27730.606508
0.834979,191,27769.819619
0.701872,1,27781.553427
-1.005179,87,27799.907747
-1.188966,41,27849.606527
-0.106355,40,27858.47869
-0.147512,128,27927.073402
-1.183882,17,27964.786201
-0.063834,34,27972.57139
-1.071695,47,27982.871649
-1.050876,92,28039.922624
0.75976,187,28118.944418
0.699958,1,28141.54827
-1.005703,6,28143.602568
-0.053076,99,28164.356358
-1.22177,31,28207.607426
-1.011417,26,28213.677012
0.867819,194,28300.469196
0.703853,1,28321.542028
-1.034556,77,28337.86433
-1.126068,33,28387.97158
-0.157808,120,28412.92178
-1.174396,17,28444.772753
-1.070736,31,28451.858387
0.95946,170,28486.791334
0.661759,168,28535.131488
0.700962,1,28561.552716
-1.085157,103,28583.099527
-1.147899,136,28648.665452
-1.309168,69,28695.235173
0.900372,159,28773.270915
0.700303,1,28801.55238
-1.005322,3,28802.998711
-1.017653,64,28816.76474
-1.133873,32,28867.778794
0.90241,172,28903.131702
0.701732,1,28921.581626
0.974749,161,28954.711696
0.699478,1,28981.550255
0.964065,18,29161.548557
0.963434,166,29195.730731
0.701819,1,29221.547894
0.958625,169,29256.329706
0.701821,1,29281.54963
-1.003687,5,29283.397308
0.975459,156,29315.60247
0.701687,1,29341.559561
-1.005752,3,29343.021535
-1.003527,21,29348.099246
0.912938,169,29382.903438
0.7005,1,29401.550739
-1.002176,35,29409.433527
0.883048,171,29444.714664
0.702124,1,29461.553572
-1.006524,10,29464.41001
0.955508,162,29497.856707
0.700224,1,29521.54765
-1.004565,93,29541.101707
-1.198831,28,29586.98443
0.926694,162,29620.398467
0.702244,1,29641.550694
-1.003491,35,29649.52408
0.895283,165,29683.513185
0.702506,1,29701.554737
0.95365,171,29736.754701
0.702046,1,29761.554276
-1.010203,66,29775.715143
-1.140355,28,29826.980667
0.887038,183,29864.610003
0.701724,1,29881.550431
-1.015135,44,29891.248566
0.894285,165,29925.160414
0.699636,1,29941.544692
-1.004932,3,29942.988453
-1.009115,4,29944.633263
-1.017395,35,29952.49528
0.912935,158,29984.997821
0.716664,1,30001.548984
-1.009568,90,30020.513977
0.7718,176,30096.723226
0.770589,1,30121.546903
-1.009765,33,30129.029167
-0.097562,21,30134.147302
-1.018215,8,30182.975065
-0.11016,50,30193.875386
-0.145369,111,30263.640114
-1.078605,7,30302.753776
-1.017467,7,30304.999905
-1.00671,5,30306.843821
-1.009399,5,30308.68951
-1.010385,4,30310.343526
-1.027065,122,30335.64845
-1.252861,56,30372.690662
-1.095286,8,30375.141135
-1.032244,53,30432.067589
-1.078007,23,30437.531452
-0.089237,21,30485.559076
-0.056524,66,30499.670335
-1.138172,95,30560.47889
-1.135216,37,30608.789433
0.865487,182,30646.136478
0.701307,1,30661.575381
0.953951,171,30696.756691
0.700438,1,30721.547914
-1.00476,15,30725.402377
-0.110186,78,30741.9413
-1.084533,5,30782.358426
-1.037044,21,30787.454528
-0.065258,35,30795.326215
-1.046129,26,30846.602424
-1.072449,21,30851.692431
-1.024937,18,30856.141651
-1.040489,19,30905.162596
-1.010767,5,30907.013549
-0.042076,21,30912.133243
-1.005923,13,30915.574763
-1.025615,4,30962.167722
-1.036434,98,30982.700165
-1.179573,26,31026.580296
-1.056128,71,31041.705416
-1.148039,35,31088.4162
-1.069012,43,31097.897207
0.877148,172,31176.063157
0.701583,1,31201.544014
-1.032237,93,31221.063473
-1.165326,25,31266.386909
-1.089991,91,31285.554894
-1.157007,24,31326.188353
-1.053025,24,31331.864807
-0.080944,102,31353.175142
-1.175006,13,31383.988322
-1.012913,5,31385.875696
-1.063119,33,31393.367949
-1.007408,5,31442.439138
0.717823,285,31666.650421
0.70212,1,31681.557491
-1.009797,103,31703.1473
-1.252061,80,31757.446599
-1.119777,33,31808.020071
-1.099187,145,31838.071043
-1.282882,48,31870.990065
-1.071183,29,31877.663814
-1.060709,3,31921.962041
-1.014018,20,31926.836124
-1.049918,87,31945.242537
-1.176211,8,31982.951767
-1.014787,72,31998.235566
-1.154746,33,32048.005255
-1.052895,4,32049.646525
-1.053278,144,32079.414646
-1.254882,45,32110.436521
0.869525,174,32146.172676
0.70209,1,32161.553308
0.940811,178,32198.206298
0.700042,1,32221.542915
-1.062669,85,32239.450355
0.831033,180,32317.507762
-1.33482,44,32350.181636
0.860277,190,32389.173534
0.702093,1,32401.552332
-1.025859,138,32430.124518
-1.30407,88,32479.015987
-1.142003,31,32527.625372
-1.063797,128,32554.275364
-1.267695,43,32590.074465
0.906324,162,32623.462641
0.701385,1,32641.553653
-1.015907,122,32666.911885
-1.246791,67,32714.827794
-1.135809,31,32767.570484
0.882364,183,32805.157557
0.701456,1,32821.558757
-1.017525,39,32830.240113
-0.103748,23,32835.701615
0.925857,183,32918.057981
0.71921,1,32941.550683
-1.013752,65,32955.483863
0.827262,174,33036.290167
0.711956,1,33061.556826
-1.004345,4,33063.200502
-1.014883,29,33069.884698
-1.09254,78,33086.434639
-1.136362,34,33128.186472
-0.101687,21,33133.245092
-1.008683,5,33182.35685
-1.080648,35,33190.238613
-1.023724,100,33211.148762
-1.185709,29,33247.208691
0.904817,173,33282.808585
0.70153,1,33301.545737
-1.004368,3,33302.991252
-1.010962,24,33308.643574
-1.04725,3,33310.084445
-1.023132,119,33334.792475
-0.263109,21,33365.567198
-1.012824,31,33372.655545
-1.054399,27,33378.920763
-1.072886,80,33437.47949
-1.158174,27,33486.794845
0.904733,174,33522.597552
0.833087,1,33541.548712
-1.012697,36,33549.616518
-1.065427,120,33574.543697
-1.256567,152,33631.908092
-1.296946,74,33676.335871
-1.151985,29,33727.164227
-1.056121,4,33728.809474
-0.048838,21,33733.851161
-1.008108,4,33782.166248
-1.33172,244,34040.220511
-1.205634,25,34086.377489
0.915882,189,34125.15955
0.702166,1,34141.551458
-1.019769,93,34161.10573
0.771786,177,34236.920559
0.703078,1,34261.552226
-1.013083,30,34268.447377
-1.053836,3,34269.892456
-1.009309,4,34271.536437
-0.050842,97,34291.828157
-1.159682,5,34322.360391
-1.024386,11,34325.414519
-1.057764,25,34331.290581
-1.024732,27,34337.563082
-0.068404,21,34385.560307
-1.002429,3,34386.995996
-1.014679,93,34406.507653
-1.215348,81,34457.671477
-0.244179,93,34520.185171
-0.139413,35,34568.371075
-0.096734,48,34578.931289
-1.032298,14,34624.184605
-0.078592,41,34633.283561
-1.009597,6,34682.563163
-1.016867,10,34685.428523
-1.047113,18,34689.897521
-1.039345,22,34695.157322
0.886064,208,34783.146499
0.699816,1,34801.551685
-1.004881,3,34803.004265
-1.012161,44,34812.73467
-1.09187,47,34822.999268
0.881464,165,34894.456849
0.702185,1,34921.549555
-1.036463,78,34938.066447
-1.12604,3,34981.944735
-1.01239,27,34988.209646
-1.083757,41,34997.28874
-1.048409,90,35059.432416
0.802339,156,35132.656626
0.700385,1,35161.570319
-1.005111,5,35163.415317
-1.01929,89,35182.122102
-1.180004,10,35223.359845
-1.070601,149,35254.260729
-1.260473,33,35287.978265
0.9148,165,35321.95125
0.872373,1,35341.549525
0.956076,170,35376.488742
0.699737,1,35401.548887
-1.004412,3,35402.996112
-1.012816,95,35422.938515
-1.199104,29,35467.185432
-1.043319,59,35479.88555
-1.14804,40,35529.408846
-1.069217,50,35540.28289
0.872577,165,35614.495021
0.700875,1,35641.557034
-1.006818,36,35649.68754
-1.072114,94,35669.443631
-0.227243,21,35705.568391
-1.009262,110,35728.469383
0.752416,164,35794.280743
0.701526,1,35821.553826
0.950311,173,35857.218996
0.702068,1,35881.548163
-1.033964,96,35901.741534
0.784467,177,35976.875232
0.701095,1,36001.543863
-1.007966,32,36008.815809
0.901673,168,36043.349708
0.659303,169,36095.321613
0.701957,1,36121.550471
-1.024734,92,36140.897512
-1.169669,26,36186.594571
0.914709,168,36221.132963
0.701713,1,36241.546711
-1.008002,32,36248.819347
-0.116104,106,36270.958312
-1.167765,7,36302.763331
-1.014233,5,36304.613006
-1.00913,6,36306.663568
-1.010007,5,36308.521082
-1.008025,4,36310.160561
-1.078916,68,36324.650589
-1.14719,84,36550.416985
0.878721,167,36584.788684
-1.331307,102,36622.041109
-1.192786,73,36676.06893
-1.142867,35,36728.372858
-1.066426,50,36739.265506
-1.110538,45,36790.417423
0.869819,175,36826.359893
0.699995,1,36841.555733
0.943033,177,36877.927628
0.701002,1,36901.551833
-1.060132,88,36920.128354
-1.135778,34,36968.225094
-1.071307,18,36972.672433
-0.059229,21,36977.715505
