#{"t_start": 1749496873.6007514, "env_id": "None"}
r,l,t
-1.004894,3,35144.071052
-1.007745,3,35145.509432
-1.02657,95,35165.448797
-0.225377,100,35186.398445
-1.160829,37,35194.685828
-1.066066,24,35200.347695
-1.071257,19,35205.131747
-1.034545,48,35215.645356
-1.108934,50,35262.046178
-1.073586,27,35268.334769
-1.12386,76,35284.481207
-1.116338,45,35294.378269
-1.076408,39,35303.073583
-1.08829,54,35314.78561
-1.117023,45,35324.695794
-1.080255,11,35327.769372
-1.01432,6,35329.828791
-1.026652,80,35346.766658
-1.348675,200,35428.349246
-1.226794,102,35449.692673
0.786994,165,35483.752674
-1.313124,30,35490.709391
-1.218831,137,35525.844691
-1.113246,143,35555.487448
-1.29419,24,35561.277442
-1.043425,3,35562.711786
-1.025839,121,35587.88496
-1.245975,138,35616.563015
-1.26908,9,35619.239189
-1.021806,85,35648.983568
-1.173575,29,35655.66505
-1.056825,4,35657.319094
-1.041762,82,35674.636328
-0.173978,23,35680.091454
-1.00755,11,35683.162593
-1.024224,4,35684.794822
-1.011859,10,35687.658241
-1.057291,98,35708.201152
-1.174018,44,35717.910275
-1.086319,60,35730.84351
-1.132221,26,35736.932143
-1.047838,3,35738.381126
-1.008176,5,35740.212049
-0.11826,131,35794.911755
-1.206578,27,35801.176416
-0.124854,59,35813.873065
-1.021324,46,35823.961122
-1.074743,33,35831.446637
-1.108341,121,35856.579396
-1.21131,10,35859.459268
-1.016304,4,35861.119587
-1.011918,72,35876.443501
-1.195966,32,35940.832134
-1.01409,23,35946.301297
-1.062491,136,35974.49856
-1.283818,48,35985.142053
-1.161552,99,36005.934696
-1.138311,56,36018.045089
0.651766,280,36102.533668
0.698996,1,36103.581766
-1.005957,3,36105.050839
-1.022385,43,36114.579493
-1.07589,3,36116.044906
-1.013481,28,36122.537311
-1.065609,19,36127.199755
-1.041832,35,36135.133926
-1.062062,3,36136.591857
-1.005373,90,36155.563662
-1.437638,149,36249.537808
-1.049947,4,36251.185057
-0.05945,106,36273.360739
-0.210287,27,36279.781297
-1.061743,26,36285.841002
-1.017156,15,36290.460105
-0.075912,37,36298.817
-0.079446,34,36306.495394
-0.058374,35,36314.484139
-0.073457,34,36322.17263
-1.073694,45,36332.156521
-1.040964,35,36340.099844
-1.21046,112,36401.210254
-1.069738,11,36404.264233
-1.031155,44,36413.945751
-1.075522,50,36424.869868
-1.121809,65,36438.814373
0.875733,151,36470.027446
-1.328349,74,36485.834421
-1.122227,59,36498.516773
-1.134051,10,36562.417155
-1.012768,19,36567.074838
0.969845,148,36597.723783
-1.307886,27,36604.062139
-1.080609,113,36627.646034
-0.257447,134,36655.462668
-0.245424,21,36660.543977
-1.08267,63,36699.894949
-1.09153,167,36734.385498
-1.308113,38,36742.891877
-1.091788,84,36760.60343
-1.149242,20,36765.460349
-1.059221,27,36771.826763
-1.073087,92,36791.153364
-0.181953,21,36796.218507
-1.031103,18,36800.749631
-1.015967,27,36843.604526
-1.071595,105,36865.615544
-1.247366,164,36899.4155
-1.350443,149,36930.190166
-1.233551,3,36931.793688
-1.137316,99,37020.335599
-0.12988,130,37047.323191
-1.209145,9,37050.06812
-1.017216,6,37052.108771
-1.018439,30,37058.980567
-1.051108,6,37061.029039
-1.016743,5,37062.868702
-1.009598,70,37077.844995
-1.148562,7,37080.073078
-1.039911,165,37114.127403
-1.363882,124,37203.171707
-1.187709,31,37210.24479
0.964145,136,37238.434552
0.734529,1,37239.472475
-1.01715,37,37247.72796
-1.074655,119,37272.460758
-1.426615,232,37340.914547
-1.277072,38,37349.385751
-1.07683,31,37356.484021
-1.066587,27,37362.75341
-1.053772,4,37364.412705
-1.063129,98,37384.97608
-1.148222,109,37407.748903
-0.332185,60,37445.495926
-1.042212,138,37474.04369
0.746626,156,37506.358434
0.699829,1,37507.412412
-1.005653,28,37513.895746
-1.089762,109,37536.739963
-1.31251,63,37610.505971
-0.07719,50,37621.432978
-0.112512,42,37630.698488
-0.068025,36,37638.78288
-0.092388,52,37650.073828
0.970954,163,37683.723812
0.70075,1,37684.759996
-1.005923,26,37690.816587
-1.282863,148,37786.102412
-1.064722,24,37791.770343
0.943269,151,37822.929928
0.699201,1,37823.977089
-1.002736,24,37829.658262
-1.048666,35,37837.523473
-1.06868,22,37842.789908
-1.072937,98,37863.34809
-1.428033,214,37952.169157
-1.210509,108,37974.717224
-1.199361,28,37981.181176
-1.072695,140,38010.222395
-1.535712,159,38062.575395
-1.070747,40,38071.47032
-1.060342,4,38073.102527
-1.023548,30,38080.003636
-1.090523,115,38104.015227
-1.203417,6,38106.085283
-1.006844,17,38110.336926
-1.065526,85,38128.276135
-1.1452,23,38133.732722
-1.04511,3,38135.199727
-1.034032,47,38145.495942
-1.281816,152,38196.649307
-1.134996,94,38216.491151
-1.155277,22,38221.734231
-1.039669,30,38228.647625
-1.06004,27,38234.918892
-1.059536,4,38236.552336
-1.033375,82,38253.905852
-1.198376,47,38264.191664
-1.053847,41,38273.295971
-1.094201,39,38281.996602
-1.187164,99,38345.925367
-1.076648,4,38347.582432
-1.043842,117,38371.942666
-1.215519,66,38386.031055
-1.147763,84,38403.774779
-1.15494,31,38410.85151
-1.07679,112,38434.195297
-1.295464,106,38486.610626
-0.20545,176,38522.815948
-1.3045,145,38552.784792
-1.29888,94,38572.497036
-1.188896,38,38602.847558
-1.058485,45,38612.757483
-1.091517,106,38634.90186
-1.257863,157,38667.334501
-1.265742,40,38676.258367
-1.339185,179,38729.053311
-0.136107,24,38734.757114
-0.112873,152,38766.138438
-0.284449,43,38775.601312
-0.055355,35,38783.606382
-1.023637,12,38786.847192
-1.028334,11,38789.996466
-0.090844,47,38800.268465
-1.021914,10,38803.113275
-0.113885,64,38816.817641
-1.05444,26,38822.946667
-1.143723,86,38878.220286
-1.048619,18,38882.672789
-1.042063,36,38890.766797
-0.126971,130,38917.758286
-0.237845,21,38922.827401
-0.087786,44,38932.502191
-1.016721,40,38941.39861
-1.387264,183,39004.955946
-1.071156,145,39034.995013
-0.350046,42,39044.261001
-1.049615,76,39060.37733
-1.143905,46,39070.479734
-1.063081,3,39071.92156
-1.020814,50,39082.818209
-1.123117,25,39088.686771
-0.150921,70,39103.61581
-1.001967,3,39105.061202
-1.051537,73,39188.425068
-1.093071,26,39194.538953
-1.049524,52,39205.903588
-1.129313,43,39215.407493
-0.272305,193,39255.019136
-0.267583,37,39263.548815
-0.080462,40,39272.441924
-1.104951,110,39330.806336
-1.123647,24,39336.489926
-1.06386,78,39353.024649
-1.180491,42,39362.378437
-1.06213,45,39372.25702
-1.100586,11,39375.40616
-0.066328,36,39383.460198
-0.090389,43,39392.932624
-0.065377,31,39400.089713
-0.039763,38,39408.552561
-1.183067,117,39447.329469
-1.058518,3,39448.779691
-1.009607,3,39450.218165
1.041586,125,39476.171262
0.697939,1,39477.21217
-1.003987,5,39479.04285
-1.011163,27,39485.313814
-1.083037,15,39489.162423
-0.081601,36,39497.251503
-1.017042,10,39500.098222
-1.048646,52,39511.375945
-1.0612,79,39528.120105
-1.159471,30,39534.9872
-1.060912,3,39536.422638
-1.180172,108,39573.839051
-1.048679,5,39575.676059
-1.010922,32,39582.96926
0.892441,168,39617.686076
0.700588,1,39618.735211
-1.004839,4,39620.38766
0.952907,169,39655.231412
-0.341189,21,39660.297961
-1.176514,128,39723.289708
-1.094244,127,39749.705413
-0.299637,163,39783.495343
-0.345437,37,39791.760584
-0.06676,34,39799.426642
-1.0291,14,39803.18925
-0.070175,37,39811.499771
-0.066367,33,39818.965107
-1.022311,45,39838.451434
-1.090599,9,39841.114444
-1.013188,6,39843.14191
0.914011,192,39882.677394
-1.353027,24,39888.408488
-0.056761,35,39896.269038
-0.104587,38,39904.831563
-0.993447,7,39907.071179
-1.004387,10,39909.931003
-1.306463,177,39986.361682
0.877565,176,40022.610073
0.698985,1,40023.706309
0.970485,164,40057.586049
-0.399273,46,40067.72414
-1.148797,86,40135.758763
-1.037924,43,40145.303117
-1.099707,63,40158.841698
-0.276662,85,40176.827613
-0.122232,59,40189.562833
-0.990245,3,40191.009987
-1.003026,3,40192.45546
0.981101,155,40224.52841
-1.335257,34,40232.210557
-1.146609,120,40300.937091
-1.139368,28,40307.433219
-1.118641,70,40322.39189
-1.092921,40,40331.355664
-1.159861,87,40349.708159
-0.129888,33,40357.188339
-1.046703,99,40378.084213
-1.172254,57,40390.39519
-1.158218,64,40472.380246
-1.126206,25,40478.35036
-1.009,24,40484.032914
-1.055903,122,40509.445681
-1.266647,105,40531.44138
-1.198918,118,40556.003954
-1.347541,61,40606.449
-1.0164,20,40611.310584
-1.047761,101,40632.447829
-1.19345,7,40634.786112
-1.005862,20,40639.640942
-1.040319,44,40649.352394
-1.129262,140,40678.380705
-1.255912,33,40685.899879
-1.081715,116,40710.097018
-1.251791,73,40775.364091
-1.141198,110,40798.338734
0.810509,154,40830.208289
0.69941,1,40831.315122
-1.005011,3,40832.755606
-1.00299,24,40838.473803
-1.08099,113,40862.123501
-1.273101,67,40913.370206
-1.082248,43,40922.983402
0.868806,178,40959.60713
0.697914,1,40960.653086
-1.00468,5,40962.49582
0.997621,145,40992.479561
-1.383966,67,41006.827303
-1.17526,134,41083.387395
-1.157459,31,41090.543829
-1.088535,54,41102.27743
-1.084861,63,41115.917401
-1.146906,55,41127.833288
-1.101287,18,41132.312581
-1.036942,76,41148.471337
-1.157315,27,41154.780829
-1.046395,36,41162.917701
-1.175686,74,41191.705032
-1.070903,16,41195.766099
-1.021256,15,41199.639714
0.922431,175,41235.72971
0.70038,1,41236.762306
-1.059383,111,41259.951545
-1.184296,35,41267.818176
-1.263145,108,41340.361588
-1.026663,40,41349.29359
-1.068621,32,41356.572577
-1.074743,112,41379.966024
-1.220442,5,41381.904049
-0.08443,149,41412.696991
-0.320128,45,41422.565684
-0.325306,168,41482.076556
-1.005371,3,41483.516452
-1.035445,105,41505.490406
-1.243454,138,41534.133673
-1.221645,12,41537.394767
-1.038018,36,41545.460289
-1.082658,14,41549.237452
-1.008964,5,41551.07545
-1.014007,31,41558.242337
-1.062749,11,41561.284727
-1.02537,3,41562.746524
-1.011663,60,41575.632595
-1.178047,34,41629.861873
-1.013842,25,41635.739011
-0.147371,94,41655.660055
-0.172639,42,41664.971771
-1.018951,6,41667.083749
-1.006752,25,41672.951747
-1.092589,45,41682.886214
-1.073945,51,41694.040751
-1.127022,155,41726.1013
-1.373523,175,41787.142966
-1.260843,100,41808.073238
-1.19262,101,41829.222279
-1.20729,35,41837.098411
-1.344926,165,41883.811528
-1.048162,17,41888.098118
-1.049881,20,41892.981523
-1.031966,3,41894.421417
-0.109321,95,41914.375523
-1.091644,3,41915.806427
-1.021875,38,41924.308046
-1.095092,123,41949.891899
-1.247061,109,41972.693274
-1.204566,65,41986.60636
-1.166212,75,42041.268692
-1.157864,58,42053.799907
-1.073906,50,42064.731682
-0.149057,161,42097.93291
-1.284948,9,42100.635551
1.016324,141,42129.80541
0.697594,1,42130.851564
-0.996932,69,42156.39384
-1.167585,47,42166.663486
-1.077724,8,42169.120227
-0.029765,142,42198.53929
-0.320539,24,42204.214962
-1.038932,17,42208.463445
-0.113847,57,42220.830317
-1.136186,66,42234.941526
-0.107924,48,42245.414175
-0.158446,88,42326.232356
-1.003007,4,42327.886329
-1.012699,20,42332.750642
-0.097151,102,42354.112783
-1.152762,4,42355.757385
-1.00456,3,42357.205587
-1.019573,77,42373.606055
-1.150122,32,42380.887497
0.946367,146,42411.076603
0.69778,1,42412.142732
-1.002972,27,42418.406042
0.907646,168,42471.332529
-1.329979,21,42476.443411
-0.961026,24,42482.11295
-1.058985,19,42486.77205
-1.043668,30,42493.639816
-1.057363,142,42523.052775
-1.306927,18,42527.545339
-0.076232,39,42536.207211
-1.018981,7,42538.449228
-1.118144,84,42607.647259
-1.065386,88,42626.216889
-0.20666,21,42631.288061
-1.008939,64,42645.002574
-1.136728,24,42650.66483
-1.042245,32,42657.944214
-1.067354,3,42659.368163
-1.013426,57,42671.703358
-1.113804,39,42680.385603
-1.083273,67,42694.710608
0.67596,244,42788.959953
-1.306326,41,42798.144003
-1.080517,53,42809.656061
-1.10623,80,42826.610439
-1.16682,5,42828.522889
-1.009378,15,42832.397562
-1.311342,152,42911.308877
-1.05075,101,42932.454471
-1.215245,64,42946.15915
0.864418,169,42981.10587
0.699108,1,42982.144653
-1.005934,3,42983.62434
0.996873,149,43014.54937
-1.310257,34,43045.650778
-1.059474,23,43051.133427
-1.058945,101,43072.380641
-1.217481,125,43098.488806
0.735836,164,43132.360446
-1.320359,30,43139.243809
0.912499,24,43205.561611
-1.012915,27,43211.84179
-1.049337,4,43213.50095
0.998502,144,43243.366128
0.699034,1,43244.425918
-1.015795,51,43255.529832
-1.08059,126,43281.765395
-1.276663,46,43291.879054
-1.081866,3,43293.370594
-1.029547,91,43312.53422
-1.173461,36,43379.503171
-1.082236,91,43398.643029
-1.1727,5,43400.587225
-1.005993,22,43405.854105
-1.076095,81,43423.00277
-1.14718,35,43430.875822
-1.076798,142,43460.297765
-1.277311,34,43468.00334
-1.073638,50,43478.948368
-0.181305,45,43514.048474
-1.022906,9,43516.779142
-0.082597,38,43525.283665
-0.055402,33,43532.76414
-0.056408,28,43539.347507
-0.070296,36,43547.423382
-0.087772,39,43556.112737
-1.111865,73,43571.779021
-1.056016,93,43591.371123
0.593523,117,43677.284783
-1.004596,26,43683.372291
0.930854,158,43716.094395
0.67512,162,43749.593734
-0.346236,63,43763.128339
-1.073805,85,43781.1368
-1.234445,95,43828.601727
-0.302188,70,43843.524436
1.009041,159,43876.35645
-1.31307,30,43883.231044
0.960128,143,43912.889739
-1.324605,146,43974.486953
-1.280891,34,43982.181783
0.885274,176,44018.573604
-1.331632,54,44030.37159
-1.09363,31,44037.444229
-1.054918,50,44048.357584
-1.15389,158,44117.015924
-0.344424,109,44139.818725
-1.162227,25,44145.707616
-1.029407,26,44151.780578
-0.104271,21,44156.946171
-1.032638,35,44164.842024
-1.051488,29,44171.530043
-0.096521,22,44176.907307
-1.218429,199,44275.548803
0.792574,162,44309.163674
-1.305594,29,44315.836031
0.931857,155,44347.900265
0.699722,1,44348.939759
-0.999271,24,44354.624716
-1.094641,48,44404.266416
-1.066851,3,44405.723236
-1.008966,107,44428.124188
-1.23062,49,44438.836229
-1.107279,58,44451.350923
-1.098067,117,44475.742022
-1.243952,10,44478.659062
-0.981697,127,44505.050247
-1.31743,32,44565.688997
-1.051902,56,44577.790539
-1.127364,27,44584.093472
-1.050114,31,44591.195822
-1.057873,95,44611.225271
-1.196342,80,44628.150825
-1.169294,32,44635.434852
-1.056944,18,44639.893996
-1.055848,81,44657.048517
-0.302167,81,44721.091324
-1.033595,101,44742.280754
-1.194997,34,44749.993148
-1.075359,43,44759.58989
-1.091204,54,44771.351159
-1.083538,4,44773.012054
-1.044078,88,44791.628923
-1.160898,29,44798.386044
-1.137529,98,44818.948198
-1.167569,123,44895.286206
-1.191949,52,44906.728375
-1.101583,24,44912.42381
-1.079705,35,44920.362998
-1.099291,67,44934.673981
-0.135821,24,44940.342303
-0.059829,32,44947.716506
-0.108817,139,44976.489171
-1.19173,12,44979.730884
-0.215281,133,45086.124344
-0.200968,64,45099.838862
-1.103253,68,45114.386427
-1.043151,89,45134.370986
-0.187518,27,45140.633755
-0.076438,39,45149.430591
-0.075136,31,45156.495095
-0.065173,40,45165.396039
0.954692,170,45257.899471
0.699953,1,45258.948631
-1.006694,29,45265.616117
-1.049222,61,45278.763133
-1.156097,23,45284.259888
-1.025868,30,45291.1898
-1.066884,3,45292.641242
-1.030484,55,45304.575619
-1.178127,108,45327.182384
-1.24929,99,45393.702632
-1.100958,9,45396.358423
0.945586,179,45433.410945
-1.321239,11,45436.45024
-1.007555,28,45442.929051
-1.054451,3,45444.412114
-1.091987,181,45481.729568
-1.289923,7,45483.989736
-1.067705,75,45554.916624
-1.110518,96,45575.099829
-1.191322,28,45581.58721
-1.051799,90,45600.545727
-1.21311,24,45606.298745
-1.069417,110,45629.27666
-1.175368,100,45650.392103
-0.243762,64,45690.128901
-1.081185,24,45695.880243
-1.059057,15,45699.774927
-1.030463,5,45701.643692
-1.036318,33,45709.166673
-1.071784,40,45718.102022
-1.104838,126,45744.40819
-1.206305,21,45749.46802
-1.058402,56,45761.63425
-0.194158,93,45781.254694
